score,magnitude,text
0.0,0.0,At that moment something seemed to sting Raskolnikov; in an instant a complete revulsion of feeling came over him.
0.0,0.10000000149011612,bed beside Katerina Ivanovna? It lay there by the pillow; Raskolnikov saw it.
0.10000000149011612,0.10000000149011612,Bee?
-0.699999988079071,0.699999988079071,Both were going down.
0.20000000298023224,1.100000023841858,"""Both were silent. Razumihin was more than ecstatic and Raskolnikov perceived it with repulsion. He was alarmed, too, by what Razumihin had just, said about Porfiry."""
-0.20000000298023224,0.20000000298023224,But he wanted to say something quite different.
-0.20000000298023224,5.300000190734863,"""But how imminent? His position gradually became clear to him. Remembering, sketchily, the main outlines of his recent scene with Porfiry, he could not help shuddering again with horror. Of course, he did not yet know all Porfiry's aims, he could not see into all his calculations. But he had already partly shown his hand, and no one knew better than Raskolnikov how terribe Porfiry's """"lead"""" had been for him. A little more and he might have given himself away com- . pletely, circumstantially. Knowing his nervous temperament and from the first glance seeing through him, Porfiry, though playing a bold game, was bound to win. There's no denying that Raskolnikov had compromised himself seriously, but no facts had come to light as yet; there was nothing positive. But was he taking a true view of the position? Wasn't he mistaken? What had Porfiry been trying to get at? Had he really some surprise prepared for him? And what was it? Had he really been expecting something or not? How"""
0.10000000149011612,0.8999999761581421,"""But no sooner had he put it on than he pulled it off again in loathing and horror. He pulled it off, but reflecting that he had no other socks, he picked it up and put it on again- and again he laughed,"""
0.699999988079071,0.699999988079071,But this stirred Raskolnikov's spleen more than ever and he could not resist an ironical and rather incautious challenge.
-0.20000000298023224,12.600000381469727,"""clear as daylight. It's clear that Rodion Romanovitch Ras- kolnikov is the central figure in the business, and no one else. Oh yes, she can ensure his happiness, keep him in the university, make him a partner in the office, make his whole future secure; perhaps he may even be a rich man later on, prosperous, respected, and may even end his life a famous man! But my mother? It's all Rodya, pre- cious Rodya, her firstborn! For such a son who would not sacrifice such a daughter! Oh, loving, over-partial hearts! Why, for his sake we would not shrink even from Sonia's fate. Sonia, Sonia Marmeladov, the eternal victim so long as the world lasts. Have you taken the measure of your sacrifice, both of you? Is it right? Can you bear it? Is it any use? Is there sense in it? And let me tell you, Dounia, Sonia's life is no worse than life with Mr. Luzhin. â€˜There can be no question of love' mother writes. And what if there can be no respect either, if on the contrary there is aversion, contempt, repulsion, what then? So you will have to â€˜keep up your appearance,' too. Is not that so? Do you understand what that smartness means? Do you understand that the Luzhin smartness is just the same thing as Sonia's and may be worse, viler, baser, because in your case, Dounia, it's a bargain for luxuries, after all, but with Sonia it's simply a question of starvation. It has to be paid for, it has to be paid for, Dounia, this smartness. And what if it's more than you can bear afterwards, if you re- gret it? The bitterness, the misery, the curses, the tears hidden from all the world, for you are not a Marfa Pe- trovna. And how will your mother feel then? Even now she is uneasy, she is worried, but then, when she sees it all clearly? And I? Yes, indeed, what have you taken me for? I won't have your sacrifice, Dounia, I won't have it, mother! It shall not be, so long as I am alive, it shail not, it shall not! I won't accept it!"""""""
0.20000000298023224,0.4000000059604645,Du hast Diamanten und Perlen What next? That's the thing to sing.
0.800000011920929,0.800000011920929,"""Du hast die schÃ©nsten Augen Madchen, was willst du mehr?"""
0.10000000149011612,0.30000001192092896,"""evident."""" 197"""
-0.30000001192092896,0.699999988079071,"""F ATER on, Raskolnikov happened to find out why the huckster and his wife had invited Lizaveta. It was a very ordinary matter and there was nothing excep-"""
0.20000000298023224,0.20000000298023224,For a moment Raskolnikov felt everything going round.
0.10000000149011612,0.20000000298023224,"""for me to go to Razumihin. .. ."""""""
0.10000000149011612,0.800000011920929,"""front. It looked just like him. I wanted to go to Katerina Ivanovna...."""""""
-0.5,2.0999999046325684,"""glance, though he knew nothing special about her. He got two roubles from her and went into a miserable little tavern on his way home. He asked for tea, sat down and sank into deep thought. A strange idea was pecking at his brain like"""
0.0,0.10000000149011612,"""hÂ¥ed os.0 PU tell her. iz ss at once"""""""
0.10000000149011612,0.10000000149011612,"""Having laid Marmeladov down, Raskolnikov flew to"""
-0.699999988079071,1.399999976158142,"""He forced him to take the glass. Raskolnikov raised it mechanically to his lips, but set it on the table again with disgust."""
0.30000001192092896,0.30000001192092896,"""he has any farthings, so that I could get some boots and make myself tidy enough to give lessons...hm..."""
-0.4000000059604645,0.4000000059604645,He sank into thought.
-0.5,1.600000023841858,He was going home and was in a hurry to look at the invalid first. Razumihin informed him that Raskolnikov was sleeping like a dormouse. Zossimov gave orders that they shouldn't wake him and promised to see him again about eleven.
-0.5,0.5,He went out.
0.10000000149011612,0.10000000149011612,"""HEN he remembered the scene afterwards, this is how Raskolnikov saw it."""
0.0,0.0,HEN next morning at eleven o'clock punctually Rase- kolnikov went into the department of the investiga-
-0.20000000298023224,7.5,"""her mother will find out.... She will give her a beating, a horrible, shameful beating and then maybe, turn her out of doors.... And even if she does not, the Darya Frantsovnas will get wind of it, and the girl will soon be slipping out on the sly here and there. Then there will be the hospital directly (that's always the luck of those girls with respectable mothers, who go wrong on the sly) and then ...again the hospital... drink... the taverns ... and more hospital, in two or three years--a wreck, and her life over at eighteen or nineteen. ... Have not I seen cases like that? And how have they been brought to it? Why, they've all come to it like that. Ugh! But what does it matter? That's as it should be, they tell us. A certain percentage, they tell us, must every year go... that way ... to the devil, I suppose, so that the rest may remain chaste, and not be interfered with. A percentage! What splendid words they have; they are so scientific, so consolatory.... Once you've said â€˜percentage,' there's nothing more to worry about. If we had any other word ... maybe we might feel more uneasy.... But what if Dounia were one of the percentage! Of another one if not that one?"""
0.10000000149011612,1.100000023841858,his growing excitement. But Dounia did not notice this -
-0.699999988079071,1.399999976158142,His nerves were more and more strained. His head began to go round.
0.10000000149011612,0.10000000149011612,i
-0.5,1.7000000476837158,I earn? That's not what I want now. It's really absurd
0.20000000298023224,0.20000000298023224,"""I was simply developing her, entirely disinterestedly, trying."""
0.10000000149011612,0.699999988079071,"""In any case he must see Svidrigailov as soon as possible, he decided finally. Thank God, the details of the inter- view were of little consequence, if only he could get at the root of the matter; but if Svidrigailov were capable... if he were intriguing against Dounia,-then . ."""
-0.10000000149011612,1.2000000476837158,"""In spite of those strange words he felt very wretched. He sat down on the deserted seat. His thoughts strayed aimlessly. ... He found it hard to fix his mind on any- thing at that moment. He longed to forget himself altogether, to forget everything, and then to wake up and begin life anew. ..."""
0.10000000149011612,0.10000000149011612,"""ings."""""""
-0.30000001192092896,0.30000001192092896,"""instant he felt almost sorry for her, how he had felt a pang at his heart..."""
0.10000000149011612,0.30000001192092896,ipa sceatuetent.seetcett : = paises meer : Fettentct Stay : : ee a birranictat easels eT. = = ; sete chr anbp tars) i * net pied Sie
0.10000000149011612,0.5,"""Ke > Sa Â« a re dl gf â€˜ a o = Pr en x . Hie) =---_ai = HE Sis \. i} ih ay 5 Ka Ha * A : > met | { / = > =~ 1) ; * a f = 7 * 7 i y = G _ --- Â° iy Oe ee , -"""
0.30000001192092896,0.6000000238418579,"""know about all that idiocy, I will tell you one day, but now .) 9/77"""
0.0,0.0,"""Kozel's house was thirty yards away. Raskolnikov walked behind, carefully holding Marmeladov's head and showing the way."""
-0.20000000298023224,0.4000000059604645,Lebeziatnikov at once made room for him and deli- cately withdrew. Svidrigailov drew Raskolnikov further away.
0.10000000149011612,0.10000000149011612,"""LEP BE GPM T OA ie ONE A, NA OE"""
-0.20000000298023224,0.20000000298023224,"""lessons, suppose he shares his last farthing with me, if"""
0.0,0.20000000298023224,"""Malborough s'en va-t-en guerre Ne sait quand reviendra. . ."""""""
-0.10000000149011612,0.4000000059604645,managed to get along somehow. Six weeks ago he had re-
-0.10000000149011612,0.699999988079071,"""momentary stupefaction. A """"I... am the murderer,"""" repeated Nikolay, after a brief pause."""
-0.800000011920929,0.800000011920929,No answer.
0.0,0.6000000238418579,occurred to him. His uneasiness kept on increasing. They had just reached the entrance to Bakaleyev's.
0.0,0.0,Oe: dididwalane.?
0.30000001192092896,0.30000001192092896,om
0.0,1.5,"""On the evening of the same day, when the barracks were locked, Raskolnikov lay on his plank bed and thought of her. He had even fancied that day that all the convicts who had been his enemies looked at him differently; he had even en- tered into talk with them and they answered him in a friendly way. He remembered that now, and thought it was bound to be so. Wasn't everything now bound to be changed?"""
-0.5,1.5,"""on the skull and split at one blow all the top of her head. She fell heavily at once. Raskolnikov completely lost his head, snatched up her bundle, dropped it again and ran into the entry."""
-0.20000000298023224,0.20000000298023224,"""On the way, one question particularly worried him: had Svidrigailov been to Porfiry's? ."""
-0.20000000298023224,0.20000000298023224,Or suddenly waking up again:
0.0,0.0,"""ORT LAAT ee POR ee eM Dee I Be a Ve """"4 Bd Â» Ace sis CAE S| ae Ae: Bhd Beat eg ee EE Pi, ie a A eR tg 4 ; a, P : fj :"""
0.0,0.0,"""ou?"""""""
0.0,0.699999988079071,"""papers. """"Here!"""" and he flung Raskolnikov a document and pointed out the place. """"Read that!"""""""
0.20000000298023224,0.5,"""pawnbroker, in case he might want to pawn anything. For"""
0.10000000149011612,0.10000000149011612,"""Perhaps he had daughters growing up like that, """"looking like ladies and refined"""" with pretensions to gentility and smartness..."""
-0.20000000298023224,0.20000000298023224,"""PG 3326 .P7 1917 SMC Dostoyevsky, Fyodor, poe and punishment"""
0.10000000149011612,0.10000000149011612,"""Pokorev, who had left for Harkov, had chanced in conversa-"""
-0.10000000149011612,2.299999952316284,"""Porfiry had shown almost all his cards-of course, he had risked something in showing them-and if he had really had anything up his sleeve (Raskolnikov reflected), he would have shown that, too. What was that """"surprise'? Was it a joke? Had it meant anything? Could it have concealed anything like a fact, a piece of positive evidence? His yes- terday's visitor? What had become of him? Where was he to-day? If Porfiry really had any evidence, it must be con- nected with him. ...,"""
0.699999988079071,0.699999988079071,Pyotr Petrovitch gave a positive start-all noticed it
-0.30000001192092896,0.30000001192092896,Pyotr Petrovitch took a stronger line.
-0.20000000298023224,0.4000000059604645,question of personal privacy! It's always a stumbling-block
0.0,0.0,Raskolnikov could hardly have said himself what he wanted and of what he wished to make certain.
-0.4000000059604645,0.800000011920929,Raskolnikov did not answer. Razumihin thought a minute.
0.30000001192092896,0.699999988079071,Raskolnikov drew back and iooked at her with a mournful smile. :
-0.800000011920929,0.800000011920929,Raskolnikov felt as though something had fallen on him and was stifling him.
0.0,3.4000000953674316,"""Raskolnikov gave back the pen; but instead of getting up and going away, he put his elbows on the table and pressed his head in his hands. He felt as if a nail were being driven into his skull. A strange idea suddenly occurred to him, to get up at once, to go up to Nikodim Fomitch, and tell him everything that had happened yesterday, and then to go with him to his lodgings and to show him the things in the hole in the corner. The impulse was so strong that he got up from his seat to carry it out. """"Hadn't I better think a minute?"""" flashed through his mind. """"No, better cast off the burden without thinking."""" But all at once he stood still, rooted to the spot. Nikodim Fomitch was talk- ing eagerly with Ilya Petrovitch, and the words reached him :"""
0.0,0.0,Raskolnikov gave her what came first-fifteen copecks.
0.0,0.4000000059604645,Raskolnikov got up and took his cap. Porfiry Petrovitch also rose.
-0.10000000149011612,0.20000000298023224,"""Raskolnikov got up from the sofa. As he had mounted the stairs to Razumihin's, he had not realised that he would be"""
-0.20000000298023224,0.20000000298023224,"""Raskolnikov had an intense desire again """"to put his tongue out."""" Shivers kept running down his spine."""
-0.5,1.0,Raskolnikov had hardly opened his eyes and he in- stantly closed them again. He lay on his back without stirring.
-0.5,1.100000023841858,Raskolnikov had not done so. A chill went down his back.
-0.30000001192092896,0.30000001192092896,Raskolnikov had not known.
0.800000011920929,0.800000011920929,Raskolnikov laughed.
0.0,0.20000000298023224,Raskolnikov listened greedily. Razumihin was drunk enough to talk too freely.
0.0,2.200000047683716,"""Raskolnikov looked at all this with profound astonish- ment and a dull, unreasoning terror. He made up his mind to keep quiet and see what would happen. """"I believe I am not wandering. I believe it's reality,"""" he thought."""
-0.800000011920929,0.800000011920929,"""Raskolnikov looked intently at him over his shoulder and said in the same slow, lazy tone:"""
-0.30000001192092896,0.800000011920929,"""Raskolnikov made no reply, but stood beside them lost in thought. â€˜"""
-0.800000011920929,0.800000011920929,Raskolnikov made no reply.
-0.10000000149011612,0.10000000149011612,"""Raskolnikov meanwhile induced some one to run for a doctor There was a doctor, it appeared, next door but one."""
-0.699999988079071,0.699999988079071,Raskolnikov noticed this disproportionate terror.
0.10000000149011612,0.10000000149011612,"""Raskolnikov opened his eyes, started and recognized Nas-"""
-0.5,0.5,"""Raskolnikov picked up his hat and walked towards the door, but he did not reach it. ..,."""
0.6000000238418579,0.6000000238418579,Raskolnikov positively started.
-0.6000000238418579,1.2000000476837158,"""Raskolnikov put down his cap and continued listening in silence with a serious frowning face to the vague and empty chatter of Porfiry Petrovitch. """"Does he really want to dis- tract my attention with his silly babble?"""""""
0.0,0.0,Raskolnikov raised his head.
-0.20000000298023224,0.20000000298023224,Raskolnikov repeated his statement.
-0.800000011920929,0.800000011920929,Raskolnikov seemed offended.
-0.20000000298023224,1.2000000476837158,"""Raskolnikov shuddered. The Explosive Lieutenant stood before him. He had just come in from the third room, """"Tt is the hand of fate,"""" thought Raskolnikov. """"Why is he here ?"""" :"""
0.5,1.600000023841858,"""Raskolnikov smiled again. He saw the point at once, and knew where they wanted to drive him. He decided to take up the challenge."""
0.800000011920929,0.800000011920929,Raskolnikov smiled.
0.5,0.5,Raskolnikov started so that Porfiry Petrovitch could not fail to perceive it.
0.0,0.0,Raskolnikov started.
-0.6000000238418579,0.6000000238418579,Raskolnikov stopped once more.
0.0,0.0,Raskolnikov thought a minute.
0.0,1.100000023841858,"""Raskolnikov unfastened the hook, opened the door-there was no sound. Abruptly, without any thought at all, he went out, closing the door as thoroughly as he could, and went downstairs."""
-0.6000000238418579,0.6000000238418579,"""Raskolnikov walked to the door and would have opened it, but it was locked."""
0.0,0.0,Raskolnikov was on his way to his mother's and
-0.4000000059604645,2.9000000953674316,"""Raskolnikov was violently agitated. Of course, it was all ordinary youthful talk aud thought, such as he had often heard before in different forms and on different themes. But why had he happened to hear such a discussion and such ideas at the very moment when his own brain was just conceiving ... the very same ideas? And why, just at the moment when he had brought away the embryo of his idea from the old woman, had he dropped at once upon a con- versation about her? This coincidence always seemed strange Â© to him. This trivial talk in a tavern had an immense influ- ence on him in his later action; as though there had really been in it something preordained, some guiding hint. ..."""
0.30000001192092896,0.30000001192092896,Raskolnikov was waiting for him at the end of the passage.
-0.6000000238418579,0.6000000238418579,Raskolnikov went into the room and sank exhausted on a chair.
-0.10000000149011612,0.10000000149011612,Raskolnikov went up to Katerina Ivanovna.
0.5,1.0,"""Raskolnikov. """"I invited you to see me quite in a friendly way."""""""
0.20000000298023224,0.20000000298023224,Raskolnikov's lips trembled.
-0.20000000298023224,0.8999999761581421,Razumihin put the note on the table. Raskolnikov looked at him and turned to the wall without uttering a word. Even Razumihin felt a twinge.
-0.10000000149011612,0.10000000149011612,"""said Raskolnikov,"""
-0.5,0.5,"""sd OU know perhaps-yes, I told you myself,"""" began Svidrigailov, """"that I was in the debtors' prison"""
0.0,0.0,Sek fe : echt s : : ~ steer!
-0.699999988079071,0.699999988079071,She hesitated.
-0.20000000298023224,1.2000000476837158,"""She stopped and looked up quickly at him, but controlling herself went on reading. Raskolnikov sat without moving, his elbows on the table and his eyes turned away. She read to the thirty-second verse."""
-0.30000001192092896,1.7000000476837158,"""Sonia sat down, almost shaking with terror, and looked timidly at the two ladies. It was evidently almost incon- ceivable to herself that she could sit down beside them. At the thought of it, she was so frightened that she hur- riedly got up again, and in utter confusion addressed Ras- kolnikov. d"""
-0.30000001192092896,1.0,Sonia started with terror. :
-0.699999988079071,0.699999988079071,Sonia strained every nerve to listen.
0.30000001192092896,0.30000001192092896,SS
0.20000000298023224,0.6000000238418579,Svidrigailov looked at him attentively and Raskolnikov fancied he caught a flash of spiteful mockery in that look. But Svidrigailov restrained himself and answered very civilly. :
-0.10000000149011612,0.10000000149011612,Svidrigailov pulled the trigger.
0.0,0.10000000149011612,"""tating, then he stepped softly into the room and went cau- tiously to the sofa. Raskolnikov heard Nastasya's whisper:"""
-0.4000000059604645,0.800000011920929,That was what Dounia did. She stole by her brother and went up to Svidrigailov.
-0.699999988079071,3.0999999046325684,"""The crowd broke up, the police still remained round the woman, some one mentioned the police station. . . . Raskol- nikov looked on with a strange sensation of indifference and apathy. He felt disgusted. """"No, that's loathsome . . . water"""
-0.10000000149011612,0.5,The old newspapers and the tea were brought. Raskolnikov sat down and began to look through them. 23
-0.5,0.5,Then Raskolnikov repeated (rather dryly) his conversation
-0.10000000149011612,0.6000000238418579,They all started. They had expected something quite different.
0.0,1.399999976158142,"""They went out into the street gloomy and sullen, and for some steps they did not say a word. Raskolnikov drew a deep breath."""
0.0,11.5,"""thinking of just that, that â€˜Dounia can put up with a great deal.' If she could put up with Mr. Svidrigailov and all the rest of it, she certainly can put up with a great deal. And now mother and she have taken it into their heads that she can put up with Mr. Luzhin, who propounds the theory of the superiority of wives raised from destitution and owing everything to their husband's bounty-who propounds it, too, almost at the first interview. Granted that he â€˜let it slip,' though he is a sensible man, (yet maybe it was not a slip at all, but he meant to make himself clear as soon as possible) but Dounia, Dounia? She understands the man, of course, but she will have to live with the man, Why! she'd live on black bread and water, she would not sell her soul, she would not barter her moral freedom for comfort; she would not barter it for all Schleswig-Holstein, much less Mr. Luzhin's money. No, Dounia was not that sort when I knew her and... she is still the same, of course! Yes, there's no denying, the Svidrigailovs are a bitter pill! It's bitter thing to spend one's life a gover- ness in the provinces for two hundred roubles, but I know she would rather be a nigger on a plantation or a Lett with a German master, than degrade her soul, and her moral dignity, by binding herself for ever to a man whom she does not respect and with whom she has nothing in com- mon-for her own advantage. And if Mr. Luzhin had been of unalloyed gold, or one huge diamond, she would never have consented to become his legal concubine. Why is she consenting then? What's the point of it? What's the answer? It's clear enough: for herself, for her com- fort, to save her life she would not sell herself, but for some one else she is doing it! For one she loves, for one she adores, she will sell herself! That's what it all amounts to; for her brother, for her mother, she will sell herself! She will sell everything! In such cases, we â€˜overcome our moral feeling if necessary,' freedom, peace, conscience even, all, all are brought into the market. Let my life go, if only my dear ones may be happy! More than that, we become casuists, we learn to be Jesuitical and for a time maybe we can soothe ourselves, we can persuade ourselves that it is one's duty for a good object. That's just like us, it's as"""
0.0,0.0,"""tN""""?"""
0.4000000059604645,0.800000011920929,"""trilled the thin voice of the singer. Raskolnikov felt a great desire to make out what he was singing, as though every-, thing depended on that."""
-0.6000000238418579,1.2000000476837158,two sharp and suspicious eyes stared at him out of the darkness. Then Raskolnikov lost his head and nearly made a great mistake.
-0.20000000298023224,0.20000000298023224,"""very much struck by your face this moraine. 4: _ """"Where did you see me this morning?"""" Raskolnikov asked uneasily."""
0.10000000149011612,0.20000000298023224,"""Ves. g4V come,"""""""
-0.10000000149011612,0.30000001192092896,Well and what then? What shall I do with the few coppers
0.0,0.0,wiee:?? 7
